Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Route,Year,Quarter,Month,Month_Name,Day_of_Week,Weather_Severity,Risk_Category,Reliability_Level,Fuel_Cost_Bucket,Shipment_Size,Distance_Category,Expected_Lead_Time_Days,Delay_Days,Delay_Percentage,Delay_Status,SLA_Met,Estimated_Cost_USD,Cost_Per_KM,Cost_Per_Tonne,Carbon_Emission_kg,Emission_Per_Tonne_KM,Risk_Index,Priority_Level,Chokepoint_Route,Route_Disruption_Rate
SC-12152,2024-05-26,Antwerp,Dubai,Road,Automotive,10824.2,481.22,1.66,10.0,Hurricane,0.98,77.32,1,Antwerp -> Dubai,2024,Q2,5,May,Sunday,5,High,Excellent,Low,Heavy,Long-Haul,9.3,68.02,731.4,Major Delay,No,72881.83,6.73,151.45,322946.9,62,70.6,High,No,60.0
SC-12153,2025-09-14,Dubai,Rotterdam,Air,Electronics,12476.68,445.22,3.42,6.1,Rain,0.583,1.45,1,Dubai -> Rotterdam,2025,Q3,9,Sep,Sunday,3,Medium,Poor,Medium,Heavy,Long-Haul,0.93,0.52,55.9,Major Delay,No,335458.45,26.89,753.47,2777433.7,500,54.9,Medium,No,64.5
SC-12154,2025-11-25,Rotterdam,Singapore,Air,Pharmaceuticals,1959.24,135.9,3.17,7.9,Rain,0.999,0.5,0,Rotterdam -> Singapore,2025,Q4,11,Nov,Tuesday,3,High,Excellent,Medium,Light,Short-Haul,0.93,-0.43,-46.2,On Time,Yes,15779.94,8.05,116.11,133130.4,500,49.6,Medium,No,60.5
SC-12155,2025-03-24,Busan,Dubai,Sea,Perishables,3978.17,411.56,2.17,3.3,Clear,0.696,6.47,1,Busan -> Dubai,2025,Q1,3,Mar,Monday,1,Low,Good,Low,Heavy,Medium-Haul,21.79,-15.32,-70.3,On Time,Yes,4981.35,1.25,12.1,13098.0,8,28.3,Medium,No,57.7
SC-12156,2024-02-05,Los Angeles,Antwerp,Rail,Textiles,2558.59,259.64,1.25,8.3,Rain,0.862,3.14,1,Los Angeles -> Antwerp,2024,Q1,2,Feb,Monday,3,High,Excellent,Low,Medium,Short-Haul,11.54,-8.4,-72.8,On Time,Yes,4484.11,1.75,17.27,14614.9,22,55.3,Medium,No,58.8
SC-12157,2024-05-09,Dubai,Singapore,Air,Textiles,5545.15,231.44,1.46,6.2,Storm,0.786,1.01,1,Dubai -> Singapore,2024,Q2,5,May,Thursday,4,Medium,Good,Low,Medium,Medium-Haul,0.93,0.08,8.6,On Time,Yes,66183.37,11.94,285.96,641684.8,500,55.2,Medium,No,65.4
SC-12158,2024-03-09,Hamburg,Marseille,Air,Textiles,7030.09,157.9,2.49,7.0,Rain,0.743,0.64,1,Hamburg -> Marseille,2024,Q1,3,Mar,Saturday,3,High,Good,Medium,Light,Medium-Haul,0.93,-0.29,-31.2,On Time,Yes,62390.43,8.87,395.13,555025.6,500,53.7,Medium,No,57.1
SC-12159,2024-08-29,Los Angeles,Marseille,Air,Textiles,11357.98,290.9,1.71,2.9,Fog,0.849,1.58,1,Los Angeles -> Marseille,2024,Q3,8,Aug,Thursday,2,Low,Good,Low,Medium,Long-Haul,0.93,0.65,69.9,Major Delay,No,174106.2,15.33,598.51,1652018.2,500,28.1,Low,No,54.2
SC-12160,2025-10-22,Dubai,Busan,Air,Automotive,9941.64,365.21,2.44,5.5,Storm,0.698,1.94,0,Dubai -> Busan,2025,Q4,10,Oct,Wednesday,4,Medium,Good,Medium,Heavy,Long-Haul,0.93,1.01,108.6,Major Delay,No,203251.42,20.44,556.53,1815393.2,500,55.1,Medium,No,58.5
SC-12161,2025-01-10,Rotterdam,Busan,Road,Pharmaceuticals,9503.46,206.06,3.27,6.3,Storm,0.563,22.34,1,Rotterdam -> Busan,2025,Q1,1,Jan,Friday,4,Medium,Poor,Medium,Medium,Long-Haul,9.3,13.04,140.2,Major Delay,No,31183.7,3.28,151.33,121413.5,62,62.3,High,No,68.6
SC-12162,2025-01-05,Singapore,Dubai,Air,Textiles,5609.44,314.98,3.01,5.9,Fog,0.744,0.55,1,Singapore -> Dubai,2025,Q1,1,Jan,Sunday,2,Medium,Good,Medium,Medium,Medium-Haul,0.93,-0.38,-40.9,On Time,Yes,103440.9,18.44,328.4,883430.7,500,43.3,Medium,No,63.7
SC-12163,2025-01-27,Singapore,Los Angeles,Sea,Pharmaceuticals,12700.99,349.96,1.96,9.2,Fog,0.761,39.22,1,Singapore -> Los Angeles,2025,Q1,1,Jan,Monday,2,High,Good,Low,Heavy,Long-Haul,21.79,17.43,80.0,Major Delay,No,13290.07,1.05,37.98,35558.7,8,56.0,Medium,No,61.5
SC-12164,2025-08-03,Hamburg,Dubai,Road,Pharmaceuticals,7333.66,355.85,2.33,9.0,Fog,0.601,8.93,1,Hamburg -> Dubai,2025,Q3,8,Aug,Sunday,2,High,Poor,Medium,Heavy,Medium-Haul,9.3,-0.37,-4.0,On Time,Yes,38612.87,5.27,108.51,161800.3,62,60.0,High,No,57.6
SC-12165,2024-02-03,Rotterdam,Busan,Rail,Pharmaceuticals,14697.02,26.93,3.23,9.7,Rain,0.968,19.08,1,Rotterdam -> Busan,2024,Q1,2,Feb,Saturday,3,High,Excellent,Medium,Light,Long-Haul,11.54,7.54,65.3,Major Delay,No,3141.79,0.21,116.67,8707.4,22,57.8,Medium,No,68.6
SC-12166,2025-09-11,Shanghai,Busan,Sea,Pharmaceuticals,9695.06,430.01,4.04,6.7,Hurricane,0.614,143.08,1,Shanghai -> Busan,2025,Q3,9,Sep,Thursday,5,High,Poor,High,Heavy,Long-Haul,21.79,121.29,556.6,Major Delay,No,14633.09,1.51,34.03,33351.8,8,68.4,High,No,64.4
SC-12167,2024-06-06,Busan,Shanghai,Rail,Automotive,2330.84,229.67,3.69,9.7,Hurricane,0.705,18.91,1,Busan -> Shanghai,2024,Q2,6,Jun,Thursday,5,High,Good,High,Medium,Short-Haul,11.54,7.37,63.9,Major Delay,No,4397.15,1.89,19.15,11777.1,22,77.6,High,No,68.1
SC-12168,2025-11-26,Busan,Shanghai,Air,Pharmaceuticals,10304.57,131.95,3.03,8.3,Clear,0.577,1.13,1,Busan -> Shanghai,2025,Q4,11,Nov,Wednesday,1,High,Poor,Medium,Light,Long-Haul,0.93,0.2,21.5,Minor Delay,No,79725.31,7.74,604.21,679844.0,500,51.9,Medium,No,68.1
SC-12169,2025-04-05,Antwerp,Marseille,Air,Perishables,5214.01,121.64,2.4,2.7,Clear,0.768,0.82,0,Antwerp -> Marseille,2025,Q2,4,Apr,Saturday,1,Low,Good,Medium,Light,Medium-Haul,0.93,-0.11,-11.8,On Time,Yes,35390.16,6.79,290.94,317116.1,500,23.8,Low,No,63.7
SC-12170,2025-01-14,Rotterdam,Shanghai,Air,Pharmaceuticals,10451.74,242.02,2.4,4.3,Storm,0.654,1.28,1,Rotterdam -> Shanghai,2025,Q1,1,Jan,Tuesday,4,Medium,Good,Medium,Medium,Long-Haul,0.93,0.35,37.6,Minor Delay,No,141147.78,13.5,583.21,1264765.1,500,51.6,Medium,No,55.7
SC-12171,2025-01-15,Dubai,Antwerp,Air,Textiles,1509.8,443.53,4.1,2.4,Storm,0.745,0.5,1,Dubai -> Antwerp,2025,Q1,1,Jan,Wednesday,4,Low,Good,High,Heavy,Short-Haul,0.93,-0.43,-46.2,On Time,Yes,42488.76,28.14,95.8,334820.8,500,41.2,Medium,No,61.8
SC-12172,2025-03-30,Los Angeles,Rotterdam,Rail,Perishables,3035.78,189.8,1.33,0.0,Hurricane,0.612,17.04,1,Los Angeles -> Rotterdam,2025,Q1,3,Mar,Sunday,5,Low,Poor,Low,Medium,Medium-Haul,11.54,5.5,47.7,Major Delay,No,3916.95,1.29,20.64,12676.2,22,41.6,Medium,No,53.9
SC-12173,2024-03-19,Hamburg,Singapore,Rail,Pharmaceuticals,12908.19,375.11,4.46,1.9,Clear,0.527,10.98,1,Hamburg -> Singapore,2024,Q1,3,Mar,Tuesday,1,Low,Poor,High,Heavy,Long-Haul,11.54,-0.56,-4.9,On Time,Yes,42009.12,3.25,111.99,106523.8,22,27.8,Medium,No,56.6
SC-12174,2025-08-10,Rotterdam,Marseille,Air,Electronics,3794.1,49.31,3.39,0.0,Storm,0.89,1.22,1,Rotterdam -> Marseille,2025,Q3,8,Aug,Sunday,4,Low,Excellent,Medium,Light,Medium-Haul,0.93,0.29,31.2,Minor Delay,No,11272.93,2.97,228.61,93543.5,500,27.3,Low,No,75.0
SC-12175,2024-05-20,Rotterdam,Shanghai,Air,Textiles,12637.1,238.55,3.45,7.2,Storm,0.821,2.56,1,Rotterdam -> Shanghai,2024,Q2,5,May,Monday,4,High,Good,High,Medium,Long-Haul,0.93,1.63,175.3,Major Delay,No,182457.47,14.44,764.86,1507290.1,500,58.2,Medium,No,55.7
SC-12176,2025-06-26,Los Angeles,Rotterdam,Rail,Electronics,4549.5,495.85,1.33,4.3,Rain,0.67,3.39,0,Los Angeles -> Rotterdam,2025,Q2,6,Jun,Thursday,3,Medium,Good,Low,Heavy,Medium-Haul,11.54,-8.15,-70.6,On Time,Yes,15335.4,3.37,30.93,49629.1,22,45.1,Medium,No,53.9
SC-12177,2025-01-10,Shanghai,Los Angeles,Rail,Automotive,9821.79,385.45,3.2,3.1,Clear,0.524,7.93,0,Shanghai -> Los Angeles,2025,Q1,1,Jan,Friday,1,Low,Poor,Medium,Heavy,Long-Haul,11.54,-3.61,-31.3,On Time,Yes,29983.61,3.05,77.79,83287.8,22,32.7,Low,No,62.0
SC-12178,2025-02-11,Antwerp,Busan,Rail,Textiles,10565.18,106.05,2.8,7.6,Hurricane,0.933,81.23,1,Antwerp -> Busan,2025,Q1,2,Feb,Tuesday,5,High,Excellent,Medium,Light,Long-Haul,11.54,69.69,603.9,Major Delay,No,8604.96,0.81,81.14,24649.6,22,62.4,High,No,58.4
SC-12179,2024-11-17,Busan,Shanghai,Road,Textiles,7933.49,251.22,1.55,8.3,Rain,0.585,7.83,1,Busan -> Shanghai,2024,Q4,11,Nov,Sunday,3,High,Poor,Low,Medium,Medium-Haul,9.3,-1.47,-15.8,On Time,Yes,27623.69,3.48,109.96,123569.2,62,63.6,High,No,68.1
SC-12180,2025-10-27,Los Angeles,Singapore,Sea,Pharmaceuticals,4927.0,117.58,2.12,9.8,Storm,0.965,30.11,1,Los Angeles -> Singapore,2025,Q4,10,Oct,Monday,4,High,Excellent,Low,Light,Medium-Haul,21.79,8.32,38.2,Minor Delay,No,1755.33,0.36,14.93,4634.5,8,64.2,High,No,72.1
SC-12181,2024-10-12,Busan,Antwerp,Road,Electronics,3583.34,205.37,4.14,6.4,Rain,0.739,3.46,1,Busan -> Antwerp,2024,Q4,10,Oct,Saturday,3,Medium,Good,High,Medium,Medium-Haul,9.3,-5.84,-62.8,On Time,Yes,12486.93,3.48,60.8,45626.5,62,51.4,Medium,No,60.0
SC-12182,2024-09-12,Busan,Marseille,Road,Pharmaceuticals,981.25,390.26,3.01,4.6,Fog,0.67,0.61,0,Busan -> Marseille,2024,Q3,9,Sep,Thursday,2,Medium,Good,Medium,Heavy,Short-Haul,9.3,-8.69,-93.4,On Time,Yes,5978.5,6.09,15.32,23742.4,62,40.3,Medium,No,67.7
SC-12183,2024-04-26,Hamburg,Rotterdam,Road,Automotive,4907.22,385.84,2.56,3.1,Hurricane,0.871,27.87,1,Hamburg -> Rotterdam,2024,Q2,4,Apr,Friday,5,Low,Excellent,Medium,Heavy,Medium-Haul,9.3,18.57,199.7,Major Delay,No,28537.35,5.82,73.96,117390.9,62,46.3,Medium,No,70.8
SC-12184,2024-01-27,Singapore,Busan,Air,Automotive,9970.86,114.82,1.44,2.2,Storm,0.938,2.49,0,Singapore -> Busan,2024,Q1,1,Jan,Saturday,4,Low,Excellent,Low,Light,Long-Haul,0.93,1.56,167.7,Major Delay,No,58937.09,5.91,513.3,572427.1,500,34.7,Low,No,58.3
SC-12185,2024-07-09,Antwerp,Rotterdam,Air,Electronics,14105.42,461.19,3.56,2.1,Rain,0.685,1.3,0,Antwerp -> Rotterdam,2024,Q3,7,Jul,Tuesday,3,Low,Good,High,Heavy,Long-Haul,0.93,0.37,39.8,Minor Delay,No,396952.1,28.14,860.71,3252639.3,500,35.8,Medium,No,55.7
SC-12186,2025-05-26,Los Angeles,Antwerp,Road,Pharmaceuticals,13132.46,296.69,3.52,4.1,Clear,0.704,9.46,0,Los Angeles -> Antwerp,2025,Q2,5,May,Monday,1,Medium,Good,High,Medium,Long-Haul,9.3,0.16,1.7,On Time,Yes,63213.08,4.81,213.06,241568.7,62,31.3,Medium,No,58.8
SC-12187,2025-06-14,Los Angeles,Antwerp,Rail,Textiles,11607.94,190.58,3.23,9.9,Clear,0.717,11.73,1,Los Angeles -> Antwerp,2025,Q2,6,Jun,Saturday,1,High,Good,Medium,Medium,Long-Haul,11.54,0.19,1.6,On Time,Yes,17560.77,1.51,92.14,48669.3,22,54.1,Medium,No,58.8
SC-12188,2025-01-31,Dubai,Singapore,Air,Electronics,11932.49,251.47,2.88,0.0,Rain,0.961,0.74,0,Dubai -> Singapore,2025,Q1,1,Jan,Friday,3,Low,Excellent,Medium,Medium,Long-Haul,0.93,-0.19,-20.4,On Time,Yes,173918.44,14.58,691.61,1500331.6,500,19.2,Low,No,65.4
SC-12189,2025-07-29,Antwerp,Hamburg,Sea,Perishables,10142.28,302.93,2.63,2.0,Hurricane,0.846,124.62,1,Antwerp -> Hamburg,2025,Q3,7,Jul,Tuesday,5,Low,Good,Medium,Medium,Long-Haul,21.79,102.83,471.9,Major Delay,No,9701.11,0.96,32.02,24579.2,8,42.6,Medium,No,62.9
SC-12190,2024-04-30,Los Angeles,Shanghai,Rail,Automotive,4274.16,280.39,3.16,1.9,Fog,0.624,5.31,0,Los Angeles -> Shanghai,2024,Q2,4,Apr,Tuesday,2,Low,Poor,Medium,Medium,Medium-Haul,11.54,-6.23,-54.0,On Time,Yes,9462.82,2.21,33.75,26365.5,22,30.9,Low,No,61.6
SC-12191,2024-09-25,Rotterdam,Antwerp,Rail,Textiles,13654.33,243.72,1.97,7.2,Fog,0.592,19.42,1,Rotterdam -> Antwerp,2024,Q3,9,Sep,Wednesday,2,High,Poor,Low,Medium,Long-Haul,11.54,7.88,68.3,Major Delay,No,23900.5,1.75,98.07,73212.3,22,53.0,Medium,No,59.0
SC-12192,2024-09-23,Singapore,Hamburg,Rail,Perishables,10225.62,252.96,4.31,3.5,Clear,0.615,8.81,1,Singapore -> Hamburg,2024,Q3,9,Sep,Monday,1,Medium,Poor,High,Medium,Long-Haul,11.54,-2.73,-23.7,On Time,Yes,22209.17,2.17,87.8,56906.8,22,31.6,Medium,No,64.4
SC-12193,2025-12-21,Antwerp,Hamburg,Road,Automotive,8626.39,89.03,3.14,4.6,Clear,0.632,6.58,0,Antwerp -> Hamburg,2025,Q4,12,Dec,Sunday,1,Medium,Poor,Medium,Light,Medium-Haul,9.3,-2.72,-29.2,On Time,Yes,12109.94,1.4,136.02,47616.5,62,35.4,Medium,No,62.9
SC-12194,2025-04-01,Singapore,Dubai,Sea,Textiles,2109.35,406.55,2.23,1.5,Storm,0.615,9.64,1,Singapore -> Dubai,2025,Q2,4,Apr,Tuesday,4,Low,Poor,Low,Heavy,Short-Haul,21.79,-12.15,-55.8,On Time,Yes,2621.98,1.24,6.45,6860.4,8,41.6,Medium,No,63.7
SC-12195,2024-08-07,Singapore,Dubai,Air,Textiles,6982.31,271.34,2.68,4.0,Clear,0.829,0.93,0,Singapore -> Dubai,2024,Q3,8,Aug,Wednesday,1,Medium,Good,Medium,Medium,Medium-Haul,0.93,0.0,0.0,On Time,Yes,108104.73,15.48,398.41,947290.0,500,27.1,Low,No,63.7
SC-12196,2025-09-18,Busan,Rotterdam,Road,Textiles,7175.19,66.41,3.86,1.0,Fog,0.558,7.0,0,Busan -> Rotterdam,2025,Q3,9,Sep,Thursday,2,Low,Poor,High,Light,Medium-Haul,9.3,-2.3,-24.7,On Time,Yes,7925.22,1.1,119.34,29543.3,62,29.3,Low,No,58.7
SC-12197,2024-10-19,Singapore,Rotterdam,Road,Pharmaceuticals,13036.17,383.31,1.73,5.3,Rain,0.694,12.22,0,Singapore -> Rotterdam,2024,Q4,10,Oct,Saturday,3,Medium,Good,Low,Heavy,Long-Haul,9.3,2.92,31.4,Minor Delay,No,70336.28,5.4,183.5,309807.4,62,48.4,Medium,No,65.8
SC-12198,2025-12-11,Antwerp,Hamburg,Sea,Electronics,8426.4,466.29,2.17,1.0,Hurricane,0.813,98.29,1,Antwerp -> Hamburg,2025,Q4,12,Dec,Thursday,5,Low,Good,Low,Heavy,Medium-Haul,21.79,76.5,351.1,Major Delay,No,11954.43,1.42,25.64,31433.2,8,39.6,Medium,No,62.9
SC-12199,2025-05-17,Antwerp,Los Angeles,Air,Electronics,6015.81,473.71,3.44,7.9,Clear,0.645,0.5,1,Antwerp -> Los Angeles,2025,Q2,5,May,Saturday,1,High,Poor,High,Heavy,Medium-Haul,0.93,-0.43,-46.2,On Time,Yes,172352.84,28.65,363.84,1424874.7,500,48.3,Medium,No,63.2
SC-12200,2024-07-23,Busan,Dubai,Air,Pharmaceuticals,14663.6,185.14,2.24,5.7,Fog,0.533,1.2,0,Busan -> Dubai,2024,Q3,7,Jul,Tuesday,2,Medium,Poor,Low,Medium,Long-Haul,0.93,0.27,29.0,Minor Delay,No,149532.23,10.2,807.67,1357409.5,500,48.8,Medium,No,57.7
SC-12201,2024-05-05,Shanghai,Hamburg,Road,Pharmaceuticals,2105.45,68.62,3.82,7.2,Hurricane,0.541,13.32,1,Shanghai -> Hamburg,2024,Q2,5,May,Sunday,5,High,Poor,High,Light,Short-Haul,9.3,4.02,43.2,Major Delay,No,2395.99,1.14,34.92,8957.5,62,72.6,High,No,63.2
SC-12202,2024-05-18,Busan,Marseille,Sea,Perishables,6626.95,259.68,1.63,4.2,Rain,0.563,12.55,1,Busan -> Marseille,2024,Q2,5,May,Saturday,3,Medium,Poor,Low,Medium,Medium-Haul,21.79,-9.24,-42.4,On Time,Yes,5003.48,0.76,19.27,13767.1,8,47.9,Medium,Yes,67.7
SC-12203,2024-03-16,Busan,Marseille,Air,Perishables,1109.36,57.19,3.72,3.8,Fog,0.918,0.5,0,Busan -> Marseille,2024,Q1,3,Mar,Saturday,2,Medium,Excellent,High,Light,Short-Haul,0.93,-0.43,-46.2,On Time,Yes,3917.05,3.53,68.49,31722.1,500,29.7,Medium,No,67.7
SC-12204,2025-04-07,Los Angeles,Marseille,Sea,Pharmaceuticals,11228.61,467.06,1.43,1.0,Storm,0.829,48.61,0,Los Angeles -> Marseille,2025,Q2,4,Apr,Monday,4,Low,Good,Low,Heavy,Long-Haul,21.79,26.82,123.1,Major Delay,No,14985.97,1.33,32.09,41955.5,8,33.1,Medium,Yes,54.2
SC-12205,2024-06-25,Shanghai,Dubai,Rail,Electronics,13812.11,92.61,1.24,5.2,Clear,0.532,11.85,1,Shanghai -> Dubai,2024,Q2,6,Jun,Tuesday,1,Medium,Poor,Low,Light,Long-Haul,11.54,0.31,2.7,On Time,Yes,8626.52,0.62,93.15,28141.1,22,40.8,Medium,No,59.2
SC-12206,2025-12-31,Singapore,Rotterdam,Air,Perishables,4560.54,127.13,4.16,5.1,Fog,0.696,1.23,0,Singapore -> Rotterdam,2025,Q4,12,Dec,Wednesday,2,Medium,Good,High,Light,Medium-Haul,0.93,0.3,32.3,Minor Delay,No,36943.67,8.1,290.6,289890.7,500,41.5,Medium,No,65.8
SC-12207,2025-03-31,Antwerp,Rotterdam,Road,Perishables,12945.95,203.91,3.12,4.7,Rain,0.639,11.33,0,Antwerp -> Rotterdam,2025,Q1,3,Mar,Monday,3,Medium,Poor,Medium,Medium,Long-Haul,9.3,2.03,21.8,Minor Delay,No,41561.15,3.21,203.82,163668.1,62,47.6,Medium,No,55.7
SC-12208,2024-03-30,Los Angeles,Busan,Road,Automotive,4737.16,192.2,2.36,7.4,Rain,0.789,4.76,0,Los Angeles -> Busan,2024,Q1,3,Mar,Saturday,3,High,Good,Medium,Medium,Medium-Haul,9.3,-4.54,-48.8,On Time,Yes,13504.27,2.85,70.26,56449.9,62,53.9,Medium,No,62.1
SC-12209,2025-11-29,Rotterdam,Singapore,Sea,Textiles,13706.17,397.54,1.97,8.3,Hurricane,0.761,215.82,1,Rotterdam -> Singapore,2025,Q4,11,Nov,Saturday,5,High,Good,Low,Heavy,Long-Haul,21.79,194.03,890.5,Major Delay,No,16305.39,1.19,41.02,43590.0,8,70.4,High,Yes,60.5
SC-12210,2024-11-23,Dubai,Marseille,Air,Automotive,11432.45,228.7,3.24,7.5,Clear,0.741,1.61,1,Dubai -> Marseille,2024,Q4,11,Nov,Saturday,1,High,Good,Medium,Medium,Long-Haul,0.93,0.68,73.1,Major Delay,No,155777.95,13.63,681.15,1307300.7,500,43.8,Medium,No,59.5
SC-12211,2025-11-14,Hamburg,Antwerp,Road,Automotive,12171.15,86.21,2.88,1.4,Fog,0.657,11.36,0,Hamburg -> Antwerp,2025,Q4,11,Nov,Friday,2,Low,Good,Medium,Light,Long-Haul,9.3,2.06,22.2,Minor Delay,No,16217.59,1.33,188.12,65055.0,62,27.9,Low,No,62.0
SC-12212,2024-12-21,Los Angeles,Rotterdam,Rail,Pharmaceuticals,761.1,134.34,4.47,6.2,Rain,0.569,0.72,0,Los Angeles -> Rotterdam,2024,Q4,12,Dec,Saturday,3,Medium,Poor,High,Light,Short-Haul,11.54,-10.82,-93.8,On Time,Yes,887.7,1.17,6.61,2249.4,22,55.7,Medium,No,53.9
SC-12213,2025-12-27,Shanghai,Rotterdam,Air,Electronics,14460.75,255.05,4.44,0.8,Hurricane,0.871,6.21,1,Shanghai -> Rotterdam,2025,Q4,12,Dec,Saturday,5,Low,Excellent,High,Medium,Long-Haul,0.93,5.28,567.7,Major Delay,No,239660.16,16.57,939.66,1844107.1,500,37.1,Medium,No,58.0
SC-12214,2024-03-07,Singapore,Busan,Air,Electronics,11036.73,74.58,3.3,6.9,Clear,0.94,1.34,0,Singapore -> Busan,2024,Q1,3,Mar,Thursday,1,High,Excellent,Medium,Light,Long-Haul,0.93,0.41,44.1,Major Delay,No,49263.69,4.46,660.55,411559.7,500,35.4,Medium,No,58.3
SC-12215,2025-07-17,Busan,Shanghai,Air,Perishables,4918.89,306.22,2.66,3.8,Clear,0.972,0.98,0,Busan -> Shanghai,2025,Q3,7,Jul,Thursday,1,Medium,Excellent,Medium,Medium,Medium-Haul,0.93,0.05,5.4,On Time,Yes,85811.77,17.45,280.23,753131.2,500,22.0,Low,No,68.1
SC-12216,2025-07-09,Hamburg,Singapore,Air,Pharmaceuticals,12526.22,283.31,2.82,1.3,Hurricane,0.529,5.8,1,Hamburg -> Singapore,2025,Q3,7,Jul,Wednesday,5,Low,Poor,Medium,Medium,Long-Haul,0.93,4.87,523.7,Major Delay,No,204730.47,16.34,722.64,1774401.7,500,49.3,Medium,No,56.6
SC-12217,2024-10-24,Rotterdam,Hamburg,Sea,Textiles,4582.06,357.64,3.45,8.6,Fog,0.87,14.28,0,Rotterdam -> Hamburg,2024,Q4,10,Oct,Thursday,2,High,Excellent,High,Heavy,Medium-Haul,21.79,-7.51,-34.5,On Time,Yes,5510.22,1.2,15.41,13109.8,8,50.3,Medium,No,55.8
SC-12218,2024-11-03,Busan,Los Angeles,Sea,Automotive,13154.93,468.91,1.54,6.1,Rain,0.863,28.74,0,Busan -> Los Angeles,2024,Q4,11,Nov,Sunday,3,Medium,Excellent,Low,Heavy,Long-Haul,21.79,6.95,31.9,Minor Delay,No,17796.06,1.35,37.95,49347.8,8,46.5,Medium,No,48.3
SC-12219,2024-06-10,Singapore,Los Angeles,Air,Electronics,2132.42,456.22,2.28,3.5,Hurricane,0.974,0.96,1,Singapore -> Los Angeles,2024,Q2,6,Jun,Monday,5,Medium,Excellent,Low,Heavy,Short-Haul,0.93,0.03,3.2,On Time,Yes,53759.84,25.21,117.84,486426.3,500,44.8,Medium,No,61.5
SC-12220,2025-12-29,Busan,Shanghai,Rail,Textiles,10703.45,473.09,1.45,0.3,Rain,0.626,9.65,0,Busan -> Shanghai,2025,Q4,12,Dec,Monday,3,Low,Poor,Low,Heavy,Long-Haul,11.54,-1.89,-16.4,On Time,Yes,34787.59,3.25,73.53,111401.3,22,30.4,Low,No,68.1
SC-12221,2025-12-27,Busan,Marseille,Road,Pharmaceuticals,8340.13,123.11,1.44,5.4,Rain,0.871,7.8,1,Busan -> Marseille,2025,Q4,12,Dec,Saturday,3,Medium,Excellent,Low,Light,Medium-Haul,9.3,-1.5,-16.1,On Time,Yes,14095.27,1.69,114.49,63658.7,62,43.5,Medium,No,67.7
SC-12222,2025-12-18,Rotterdam,Dubai,Sea,Perishables,1899.75,66.65,1.85,9.2,Clear,0.527,3.49,0,Rotterdam -> Dubai,2025,Q4,12,Dec,Thursday,1,High,Poor,Low,Light,Short-Haul,21.79,-18.3,-84.0,On Time,Yes,375.11,0.2,5.63,1012.9,8,57.0,Medium,Yes,49.4
SC-12223,2025-10-15,Antwerp,Shanghai,Air,Automotive,4007.46,151.84,2.8,6.0,Hurricane,0.816,2.67,1,Antwerp -> Shanghai,2025,Q4,10,Oct,Wednesday,5,Medium,Good,Medium,Light,Medium-Haul,0.93,1.74,187.1,Major Delay,No,35049.18,8.75,230.83,304246.4,500,59.5,Medium,No,66.2
SC-12224,2024-06-27,Rotterdam,Singapore,Air,Textiles,679.86,447.65,3.79,9.7,Hurricane,0.675,0.5,1,Rotterdam -> Singapore,2024,Q2,6,Jun,Thursday,5,High,Good,High,Heavy,Short-Haul,0.93,-0.43,-46.2,On Time,Yes,18885.78,27.78,42.19,152169.7,500,78.6,High,No,60.5
SC-12225,2025-01-05,Dubai,Busan,Sea,Electronics,7297.14,486.05,2.8,1.4,Rain,0.884,12.83,0,Dubai -> Busan,2025,Q1,1,Jan,Sunday,3,Low,Excellent,Medium,Heavy,Medium-Haul,21.79,-8.96,-41.1,On Time,Yes,11349.68,1.56,23.35,28374.2,8,27.1,Low,No,58.5
SC-12226,2025-06-04,Busan,Rotterdam,Sea,Textiles,4868.35,429.8,2.31,5.7,Fog,0.932,13.47,1,Busan -> Rotterdam,2025,Q2,6,Jun,Wednesday,2,Medium,Excellent,Medium,Heavy,Medium-Haul,21.79,-8.32,-38.2,On Time,Yes,6439.41,1.32,14.98,16739.3,8,36.8,Medium,Yes,58.7
SC-12227,2024-08-17,Singapore,Shanghai,Rail,Pharmaceuticals,9176.18,55.9,1.47,8.0,Hurricane,0.682,71.28,1,Singapore -> Shanghai,2024,Q3,8,Aug,Saturday,5,High,Good,Low,Light,Long-Haul,11.54,59.74,517.7,Major Delay,No,3530.11,0.38,63.15,11284.9,22,71.5,High,No,60.2
SC-12228,2024-05-04,Shanghai,Dubai,Road,Pharmaceuticals,4809.95,473.77,3.02,5.3,Clear,0.763,3.81,0,Shanghai -> Dubai,2024,Q2,5,May,Saturday,1,Medium,Good,Medium,Heavy,Medium-Haul,9.3,-5.49,-59.0,On Time,Yes,35604.13,7.4,75.15,141286.2,62,34.3,Medium,No,59.2
SC-12229,2024-07-24,Antwerp,Los Angeles,Road,Perishables,4848.83,212.26,2.1,0.9,Storm,0.559,9.38,0,Antwerp -> Los Angeles,2024,Q3,7,Jul,Wednesday,4,Low,Poor,Low,Medium,Medium-Haul,9.3,0.08,0.9,On Time,Yes,14944.17,3.08,70.41,63811.2,62,40.8,Medium,No,63.2
